,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,H_GS_H,H_GS_A,H_GR_H,H_GR_A,H_TGS,H_TGR,H_AvGS_H,H_AvGS_A,H_AvGR_H,H_AvGR_A,H_Av_TGS,H_Av_TGR,H_Pnt_H,H_Pnt_A,H_Av_Pnt_H,H_Av_pnt_A,H_T_pnt,H_Av_T_pnt,Aw_GS_H,Aw_GS_A,Aw_GR_H,Aw_GR_A,Aw_TGS,Aw_TGR,Aw_AvGS_H,Aw_AvGS_A,Aw_AvGR_H,Aw_AvGR_A,Aw_Av_TGS,Aw_Av_TGR,Aw_Pnt_H,Aw_Pnt_A,Aw_Av_Pnt_H,Aw_Av_pnt_A,Aw_T_pnt,Aw_Av_T_pnt
139,05/12/16,Middlesbrough,Hull,1,0,H,0,0,D,M Dean,5.0,7.0,7.0,8.0,0.833333333333,1.0,1.16666666667,1.14285714286,4.0,8.0,0.666666666667,1.14285714286,12.0,15.0,0.923076923077,1.15384615385,12.0,0.923076923077,6.0,5.0,12.0,16.0,0.857142857143,0.833333333333,1.71428571429,2.66666666667,7.0,4.0,1.0,0.666666666667,11.0,28.0,0.846153846154,2.15384615385,11.0,0.846153846154
140,10/12/16,Arsenal,Stoke,3,1,H,1,1,D,L Mason,15.0,18.0,9.0,5.0,2.14285714286,2.57142857143,1.28571428571,0.714285714286,14.0,17.0,2.0,2.42857142857,33.0,14.0,2.35714285714,1.0,31.0,2.21428571429,9.0,7.0,11.0,8.0,1.28571428571,1.0,1.57142857143,1.14285714286,10.0,9.0,1.42857142857,1.28571428571,16.0,19.0,1.14285714286,1.35714285714,19.0,1.35714285714
141,10/12/16,Burnley,Bournemouth,3,2,H,2,1,H,M Atkinson,11.0,1.0,8.0,15.0,1.375,0.166666666667,1.0,2.5,13.0,1.0,1.625,0.166666666667,12.0,23.0,0.857142857143,1.64285714286,14.0,1.0,14.0,5.0,9.0,13.0,2.0,0.714285714286,1.28571428571,1.85714285714,13.0,5.0,1.85714285714,0.714285714286,19.0,22.0,1.35714285714,1.57142857143,18.0,1.28571428571
142,10/12/16,Hull,Crystal Palace,3,3,D,1,0,H,M Jones,6.0,5.0,12.0,17.0,0.857142857143,0.714285714286,1.71428571429,2.42857142857,7.0,4.0,1.0,0.571428571429,11.0,29.0,0.785714285714,2.07142857143,11.0,0.785714285714,11.0,13.0,10.0,16.0,1.57142857143,1.85714285714,1.42857142857,2.28571428571,7.0,7.0,1.0,1.0,24.0,26.0,1.71428571429,1.85714285714,14.0,1.0
143,10/12/16,Leicester,Man City,4,2,H,3,0,H,M Oliver,11.0,6.0,6.0,18.0,1.57142857143,0.857142857143,0.857142857143,2.57142857143,12.0,1.0,1.71428571429,0.142857142857,17.0,24.0,1.21428571429,1.71428571429,13.0,0.928571428571,13.0,17.0,8.0,7.0,1.85714285714,2.42857142857,1.14285714286,1.0,12.0,18.0,1.71428571429,2.57142857143,30.0,15.0,2.14285714286,1.07142857143,30.0,2.14285714286
144,10/12/16,Swansea,Sunderland,3,0,H,0,0,D,C Pawson,10.0,6.0,16.0,15.0,1.42857142857,0.857142857143,2.28571428571,2.14285714286,5.0,4.0,0.714285714286,0.571428571429,16.0,31.0,1.14285714286,2.21428571429,9.0,0.642857142857,10.0,4.0,14.0,10.0,1.42857142857,0.571428571429,2.0,1.42857142857,7.0,4.0,1.0,0.571428571429,14.0,24.0,1.0,1.71428571429,11.0,0.785714285714
145,10/12/16,Watford,Everton,3,2,H,1,1,D,A Taylor,10.0,8.0,10.0,14.0,1.42857142857,1.14285714286,1.42857142857,2.0,10.0,8.0,1.42857142857,1.14285714286,18.0,24.0,1.28571428571,1.71428571429,18.0,1.28571428571,10.0,7.0,5.0,11.0,1.42857142857,1.0,0.714285714286,1.57142857143,13.0,7.0,1.85714285714,1.0,17.0,16.0,1.21428571429,1.14285714286,20.0,1.42857142857
146,11/12/16,Chelsea,West Brom,1,0,H,0,0,D,M Dean,20.0,12.0,4.0,7.0,2.85714285714,1.71428571429,0.571428571429,1.0,18.0,16.0,2.57142857143,2.28571428571,32.0,11.0,2.28571428571,0.785714285714,34.0,2.42857142857,13.0,7.0,10.0,7.0,1.85714285714,1.0,1.42857142857,1.0,11.0,9.0,1.57142857143,1.28571428571,20.0,17.0,1.42857142857,1.21428571429,20.0,1.42857142857
147,11/12/16,Liverpool,West Ham,2,2,D,1,2,A,M Clattenburg,19.0,16.0,4.0,14.0,3.16666666667,2.0,0.666666666667,1.75,16.0,14.0,2.66666666667,1.75,35.0,18.0,2.5,1.28571428571,30.0,2.14285714286,7.0,8.0,14.0,15.0,1.0,1.14285714286,2.0,2.14285714286,8.0,4.0,1.14285714286,0.571428571429,15.0,29.0,1.07142857143,2.07142857143,12.0,0.857142857143
148,11/12/16,Man United,Tottenham,1,0,H,1,0,H,R Madley,10.0,9.0,6.0,10.0,1.42857142857,1.28571428571,0.857142857143,1.42857142857,10.0,11.0,1.42857142857,1.57142857143,19.0,16.0,1.35714285714,1.14285714286,21.0,1.5,14.0,10.0,4.0,6.0,2.0,1.42857142857,0.571428571429,0.857142857143,17.0,10.0,2.42857142857,1.42857142857,24.0,10.0,1.71428571429,0.714285714286,27.0,1.92857142857
149,11/12/16,Southampton,Middlesbrough,1,0,H,0,0,D,S Attwell,7.0,6.0,5.0,10.0,1.0,0.857142857143,0.714285714286,1.42857142857,12.0,5.0,1.71428571429,0.714285714286,13.0,15.0,0.928571428571,1.07142857143,17.0,1.21428571429,6.0,7.0,7.0,8.0,0.857142857143,1.0,1.0,1.14285714286,7.0,8.0,1.0,1.14285714286,13.0,15.0,0.928571428571,1.07142857143,15.0,1.07142857143
150,13/12/16,Bournemouth,Leicester,1,0,H,1,0,H,P Tierney,14.0,7.0,9.0,16.0,2.0,0.875,1.28571428571,2.0,13.0,5.0,1.85714285714,0.625,21.0,25.0,1.4,1.66666666667,18.0,1.2,15.0,6.0,8.0,18.0,1.875,0.857142857143,1.0,2.57142857143,15.0,1.0,1.875,0.142857142857,21.0,26.0,1.4,1.73333333333,16.0,1.06666666667
151,13/12/16,Everton,Arsenal,2,1,H,1,1,D,M Clattenburg,10.0,9.0,5.0,14.0,1.42857142857,1.125,0.714285714286,1.75,13.0,7.0,1.85714285714,0.875,19.0,19.0,1.26666666667,1.26666666667,20.0,1.33333333333,18.0,18.0,10.0,5.0,2.25,2.57142857143,1.25,0.714285714286,17.0,17.0,2.125,2.42857142857,36.0,15.0,2.4,1.0,34.0,2.26666666667
152,14/12/16,Crystal Palace,Man United,1,2,A,0,1,A,C Pawson,11.0,16.0,10.0,19.0,1.57142857143,2.0,1.42857142857,2.375,7.0,8.0,1.0,1.0,27.0,29.0,1.8,1.93333333333,15.0,1.0,11.0,9.0,6.0,10.0,1.375,1.28571428571,0.75,1.42857142857,13.0,11.0,1.625,1.57142857143,20.0,16.0,1.33333333333,1.06666666667,24.0,1.6
153,14/12/16,Man City,Watford,2,0,H,1,0,H,K Friend,13.0,19.0,8.0,11.0,1.85714285714,2.375,1.14285714286,1.375,12.0,18.0,1.71428571429,2.25,32.0,19.0,2.13333333333,1.26666666667,30.0,2.0,13.0,8.0,12.0,14.0,1.625,1.14285714286,1.5,2.0,13.0,8.0,1.625,1.14285714286,21.0,26.0,1.4,1.73333333333,21.0,1.4
154,14/12/16,Middlesbrough,Liverpool,0,3,A,0,1,A,J Moss,6.0,7.0,7.0,9.0,0.857142857143,0.875,1.0,1.125,7.0,8.0,1.0,1.0,13.0,16.0,0.866666666667,1.06666666667,15.0,1.0,21.0,16.0,6.0,14.0,3.0,2.0,0.857142857143,1.75,17.0,14.0,2.42857142857,1.75,37.0,20.0,2.46666666667,1.33333333333,31.0,2.06666666667
155,14/12/16,Stoke,Southampton,0,0,D,0,0,D,A Taylor,9.0,8.0,11.0,11.0,1.28571428571,1.0,1.57142857143,1.375,10.0,9.0,1.42857142857,1.125,17.0,22.0,1.13333333333,1.46666666667,19.0,1.26666666667,8.0,6.0,5.0,10.0,1.0,0.857142857143,0.625,1.42857142857,15.0,5.0,1.875,0.714285714286,14.0,15.0,0.933333333333,1.0,20.0,1.33333333333
156,14/12/16,Sunderland,Chelsea,0,1,A,0,1,A,N Swarbrick,10.0,4.0,14.0,13.0,1.42857142857,0.5,2.0,1.625,7.0,4.0,1.0,0.5,14.0,27.0,0.933333333333,1.8,11.0,0.733333333333,21.0,12.0,4.0,7.0,2.625,1.71428571429,0.5,1.0,21.0,16.0,2.625,2.28571428571,33.0,11.0,2.2,0.733333333333,37.0,2.46666666667
157,14/12/16,Tottenham,Hull,3,0,H,1,0,H,A Marriner,14.0,10.0,4.0,7.0,2.0,1.25,0.571428571429,0.875,17.0,10.0,2.42857142857,1.25,24.0,11.0,1.6,0.733333333333,27.0,1.8,9.0,5.0,15.0,17.0,1.125,0.714285714286,1.875,2.42857142857,8.0,4.0,1.0,0.571428571429,14.0,32.0,0.933333333333,2.13333333333,12.0,0.8
158,14/12/16,West Brom,Swansea,3,1,H,0,0,D,M Oliver,13.0,7.0,10.0,8.0,1.85714285714,0.875,1.42857142857,1.0,11.0,9.0,1.57142857143,1.125,20.0,18.0,1.33333333333,1.2,20.0,1.33333333333,13.0,6.0,16.0,15.0,1.625,0.857142857143,2.0,2.14285714286,8.0,4.0,1.0,0.571428571429,19.0,31.0,1.26666666667,2.06666666667,12.0,0.8
159,14/12/16,West Ham,Burnley,1,0,H,1,0,H,R Madley,7.0,10.0,14.0,17.0,1.0,1.25,2.0,2.125,8.0,5.0,1.14285714286,0.625,17.0,31.0,1.13333333333,2.06666666667,13.0,0.866666666667,14.0,1.0,10.0,15.0,1.55555555556,0.166666666667,1.11111111111,2.5,16.0,1.0,1.77777777778,0.166666666667,15.0,25.0,1.0,1.66666666667,17.0,1.13333333333
160,17/12/16,Crystal Palace,Chelsea,0,1,A,0,1,A,J Moss,12.0,16.0,12.0,19.0,1.5,2.0,1.5,2.375,7.0,8.0,0.875,1.0,28.0,31.0,1.75,1.9375,15.0,0.9375,21.0,13.0,4.0,7.0,2.625,1.625,0.5,0.875,21.0,19.0,2.625,2.375,34.0,11.0,2.125,0.6875,40.0,2.5
161,17/12/16,Middlesbrough,Swansea,3,0,H,2,0,H,N Swarbrick,6.0,7.0,10.0,9.0,0.75,0.875,1.25,1.125,7.0,8.0,0.875,1.0,13.0,19.0,0.8125,1.1875,15.0,0.9375,13.0,7.0,16.0,18.0,1.625,0.875,2.0,2.25,8.0,4.0,1.0,0.5,20.0,34.0,1.25,2.125,12.0,0.75
162,17/12/16,Stoke,Leicester,2,2,D,2,0,H,C Pawson,9.0,8.0,11.0,11.0,1.125,1.0,1.375,1.375,11.0,9.0,1.375,1.125,17.0,22.0,1.0625,1.375,20.0,1.25,15.0,6.0,8.0,19.0,1.875,0.75,1.0,2.375,15.0,1.0,1.875,0.125,21.0,27.0,1.3125,1.6875,16.0,1.0
163,17/12/16,Sunderland,Watford,1,0,H,0,0,D,R Madley,10.0,4.0,15.0,13.0,1.25,0.5,1.875,1.625,7.0,4.0,0.875,0.5,14.0,28.0,0.875,1.75,11.0,0.6875,13.0,8.0,12.0,16.0,1.625,1.0,1.5,2.0,13.0,8.0,1.625,1.0,21.0,28.0,1.3125,1.75,21.0,1.3125
164,17/12/16,West Brom,Man United,0,2,A,0,1,A,A Taylor,16.0,7.0,11.0,8.0,2.0,0.875,1.375,1.0,14.0,9.0,1.75,1.125,23.0,19.0,1.4375,1.1875,23.0,1.4375,11.0,11.0,6.0,11.0,1.375,1.375,0.75,1.375,13.0,14.0,1.625,1.75,22.0,17.0,1.375,1.0625,27.0,1.6875
165,17/12/16,West Ham,Hull,1,0,H,0,0,D,L Mason,8.0,10.0,14.0,17.0,1.0,1.25,1.75,2.125,11.0,5.0,1.375,0.625,18.0,31.0,1.125,1.9375,16.0,1.0,9.0,5.0,15.0,20.0,1.125,0.625,1.875,2.5,8.0,4.0,1.0,0.5,14.0,35.0,0.875,2.1875,12.0,0.75
