,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,H_GS_H,H_GS_A,H_GR_H,H_GR_A,H_TGS,H_TGR,H_AvGS_H,H_AvGS_A,H_AvGR_H,H_AvGR_A,H_Av_TGS,H_Av_TGR,H_Pnt_H,H_Pnt_A,H_T_pnt,H_Av_Pnt_H,H_Av_pnt_A,H_Av_T_pnt,Aw_GS_H,Aw_GS_A,Aw_GR_H,Aw_GR_A,Aw_TGS,Aw_TGR,Aw_AvGS_H,Aw_AvGS_A,Aw_AvGR_H,Aw_AvGR_A,Aw_Av_TGS,Aw_Av_TGR,Aw_Pnt_H,Aw_Pnt_A,Aw_T_pnt,Aw_Av_Pnt_H,Aw_Av_pnt_A,Aw_Av_T_pnt,DIFF_av_TP,DIFF_av_HP-AP,SUMM_av_HGSH+AGRA,SUMM_av_HGRH+AGSA,SUMM_av_HTGS+ATGR,SUMM_av_HTGR+ATGS
227,01/02/17,Man United,Hull,0,0,D,0,0,D,M Jones,17.0,16.0,9.0,12.0,33.0,21.0,1.54545454545,1.45454545455,0.818181818182,1.09090909091,1.5,0.954545454545,20.0,21.0,41.0,1.81818181818,1.90909090909,1.86363636364,14.0,6.0,21.0,26.0,20.0,47.0,1.27272727273,0.545454545455,1.90909090909,2.36363636364,0.909090909091,2.13636363636,12.0,4.0,16.0,1.09090909091,0.363636363636,0.727272727273,1.13636363636,1.45454545455,3.90909090909,1.36363636364,3.63636363636,1.86363636364
228,01/02/17,Stoke,Everton,1,1,D,1,1,D,C Pawson,14.0,14.0,14.0,20.0,28.0,34.0,1.27272727273,1.27272727273,1.27272727273,1.81818181818,1.27272727273,1.54545454545,16.0,12.0,28.0,1.45454545455,1.09090909091,1.27272727273,19.0,14.0,7.0,16.0,33.0,23.0,1.72727272727,1.27272727273,0.636363636364,1.45454545455,1.5,1.04545454545,22.0,14.0,36.0,2.0,1.27272727273,1.63636363636,-0.363636363636,0.181818181818,2.72727272727,2.54545454545,2.31818181818,3.04545454545
229,01/02/17,West Ham,Man City,0,4,A,0,3,A,K Friend,12.0,17.0,16.0,20.0,29.0,36.0,1.09090909091,1.54545454545,1.45454545455,1.81818181818,1.31818181818,1.63636363636,17.0,11.0,28.0,1.54545454545,1.0,1.27272727273,21.0,22.0,12.0,16.0,43.0,28.0,1.90909090909,2.0,1.09090909091,1.45454545455,1.95454545455,1.27272727273,22.0,21.0,43.0,2.0,1.90909090909,1.95454545455,-0.681818181818,-0.363636363636,2.54545454545,3.45454545455,2.59090909091,3.59090909091
230,04/02/17,Chelsea,Arsenal,3,1,H,1,0,H,M Atkinson,30.0,18.0,6.0,10.0,48.0,16.0,2.72727272727,1.5,0.545454545455,0.833333333333,2.08695652174,0.695652173913,30.0,26.0,56.0,2.72727272727,2.16666666667,2.4347826087,24.0,27.0,13.0,12.0,51.0,25.0,2.0,2.45454545455,1.08333333333,1.09090909091,2.21739130435,1.08695652174,26.0,21.0,47.0,2.16666666667,1.90909090909,2.04347826087,0.391304347826,0.818181818182,3.81818181818,3.0,3.17391304348,2.91304347826
231,04/02/17,Crystal Palace,Sunderland,0,4,A,0,4,A,A Marriner,13.0,19.0,16.0,25.0,32.0,41.0,1.18181818182,1.58333333333,1.45454545455,2.08333333333,1.39130434783,1.78260869565,7.0,12.0,19.0,0.636363636364,1.0,0.826086956522,14.0,6.0,20.0,22.0,20.0,42.0,1.16666666667,0.545454545455,1.66666666667,2.0,0.869565217391,1.82608695652,12.0,4.0,16.0,1.0,0.363636363636,0.695652173913,0.130434782609,0.272727272727,3.18181818182,2.0,3.21739130435,2.65217391304
232,04/02/17,Everton,Bournemouth,6,3,H,3,0,H,M Jones,19.0,15.0,7.0,17.0,34.0,24.0,1.72727272727,1.25,0.636363636364,1.41666666667,1.47826086957,1.04347826087,22.0,15.0,37.0,2.0,1.25,1.60869565217,21.0,11.0,19.0,22.0,32.0,41.0,1.75,1.0,1.58333333333,2.0,1.39130434783,1.78260869565,18.0,8.0,26.0,1.5,0.727272727273,1.13043478261,0.478260869565,1.27272727273,3.72727272727,1.63636363636,3.26086956522,2.4347826087
233,04/02/17,Hull,Liverpool,2,0,H,1,0,H,L Mason,14.0,6.0,21.0,26.0,20.0,47.0,1.27272727273,0.5,1.90909090909,2.16666666667,0.869565217391,2.04347826087,12.0,5.0,17.0,1.09090909091,0.416666666667,0.739130434783,29.0,23.0,11.0,17.0,52.0,28.0,2.63636363636,1.91666666667,1.0,1.41666666667,2.26086956522,1.21739130435,24.0,22.0,46.0,2.18181818182,1.83333333333,2.0,-1.26086956522,-0.742424242424,2.68939393939,3.82575757576,2.08695652174,4.30434782609
234,04/02/17,Southampton,West Ham,1,3,A,1,2,A,G Scott,13.0,10.0,11.0,17.0,23.0,28.0,1.18181818182,0.833333333333,1.0,1.41666666667,1.0,1.21739130435,18.0,9.0,27.0,1.63636363636,0.75,1.17391304348,12.0,17.0,20.0,20.0,29.0,40.0,1.0,1.54545454545,1.66666666667,1.81818181818,1.26086956522,1.73913043478,17.0,11.0,28.0,1.41666666667,1.0,1.21739130435,-0.0434782608696,0.636363636364,3.0,2.54545454545,2.73913043478,2.47826086957
235,04/02/17,Tottenham,Middlesbrough,1,0,H,0,0,D,M Clattenburg,25.0,20.0,5.0,11.0,45.0,16.0,2.27272727273,1.66666666667,0.454545454545,0.916666666667,1.95652173913,0.695652173913,29.0,18.0,47.0,2.63636363636,1.5,2.04347826087,11.0,8.0,14.0,12.0,19.0,26.0,0.916666666667,0.727272727273,1.16666666667,1.09090909091,0.826086956522,1.13043478261,12.0,9.0,21.0,1.0,0.818181818182,0.913043478261,1.13043478261,1.81818181818,3.36363636364,1.18181818182,3.08695652174,1.52173913043
236,04/02/17,Watford,Burnley,2,1,H,2,0,H,M Oliver,15.0,12.0,17.0,22.0,27.0,39.0,1.36363636364,1.0,1.54545454545,1.83333333333,1.17391304348,1.69565217391,15.0,12.0,27.0,1.36363636364,1.0,1.17391304348,21.0,4.0,11.0,22.0,25.0,33.0,1.61538461538,0.4,0.846153846154,2.2,1.08695652174,1.4347826087,28.0,1.0,29.0,2.15384615385,0.1,1.26086956522,-0.0869565217391,1.26363636364,3.56363636364,1.94545454545,2.60869565217,2.78260869565
237,04/02/17,West Brom,Stoke,1,0,H,1,0,H,K Friend,21.0,10.0,14.0,15.0,31.0,29.0,1.90909090909,0.833333333333,1.27272727273,1.25,1.34782608696,1.26086956522,20.0,13.0,33.0,1.81818181818,1.08333333333,1.4347826087,15.0,14.0,15.0,20.0,29.0,35.0,1.25,1.27272727273,1.25,1.81818181818,1.26086956522,1.52173913043,17.0,12.0,29.0,1.41666666667,1.09090909091,1.26086956522,0.173913043478,0.727272727273,3.72727272727,2.54545454545,2.86956521739,2.52173913043
238,05/02/17,Leicester,Man United,0,3,A,0,2,A,A Taylor,16.0,8.0,13.0,25.0,24.0,38.0,1.45454545455,0.666666666667,1.18181818182,2.08333333333,1.04347826087,1.65217391304,18.0,3.0,21.0,1.63636363636,0.25,0.913043478261,17.0,16.0,9.0,12.0,33.0,21.0,1.41666666667,1.45454545455,0.75,1.09090909091,1.4347826087,0.913043478261,21.0,21.0,42.0,1.75,1.90909090909,1.82608695652,-0.913043478261,-0.272727272727,2.54545454545,2.63636363636,1.95652173913,3.08695652174
239,05/02/17,Man City,Swansea,2,1,H,1,0,H,M Dean,21.0,26.0,12.0,16.0,47.0,28.0,1.90909090909,2.16666666667,1.09090909091,1.33333333333,2.04347826087,1.21739130435,22.0,24.0,46.0,2.0,2.0,2.0,16.0,12.0,28.0,24.0,28.0,52.0,1.33333333333,1.09090909091,2.33333333333,2.18181818182,1.21739130435,2.26086956522,11.0,10.0,21.0,0.916666666667,0.909090909091,0.913043478261,1.08695652174,1.09090909091,4.09090909091,2.18181818182,4.30434782609,2.4347826087
240,11/02/17,Arsenal,Hull,2,0,H,1,0,H,M Clattenburg,24.0,28.0,13.0,15.0,52.0,28.0,2.0,2.33333333333,1.08333333333,1.25,2.16666666667,1.16666666667,26.0,21.0,47.0,2.16666666667,1.75,1.95833333333,16.0,6.0,21.0,26.0,22.0,47.0,1.33333333333,0.5,1.75,2.16666666667,0.916666666667,1.95833333333,15.0,5.0,20.0,1.25,0.416666666667,0.833333333333,1.125,1.75,4.16666666667,1.58333333333,4.125,2.08333333333
241,11/02/17,Liverpool,Tottenham,2,0,H,2,0,H,A Taylor,29.0,23.0,11.0,19.0,52.0,30.0,2.63636363636,1.76923076923,1.0,1.46153846154,2.16666666667,1.25,24.0,22.0,46.0,2.18181818182,1.69230769231,1.91666666667,26.0,20.0,5.0,11.0,46.0,16.0,2.16666666667,1.66666666667,0.416666666667,0.916666666667,1.91666666667,0.666666666667,32.0,18.0,50.0,2.66666666667,1.5,2.08333333333,-0.166666666667,0.681818181818,3.55303030303,2.66666666667,2.83333333333,3.16666666667
242,11/02/17,Man United,Watford,2,0,H,1,0,H,R Madley,17.0,19.0,9.0,12.0,36.0,21.0,1.41666666667,1.58333333333,0.75,1.0,1.5,0.875,21.0,24.0,45.0,1.75,2.0,1.875,17.0,12.0,18.0,22.0,29.0,40.0,1.41666666667,1.0,1.5,1.83333333333,1.20833333333,1.66666666667,18.0,12.0,30.0,1.5,1.0,1.25,0.625,0.75,3.25,1.75,3.16666666667,2.08333333333
243,11/02/17,Middlesbrough,Everton,0,0,D,0,0,D,M Dean,11.0,8.0,14.0,13.0,19.0,27.0,0.916666666667,0.666666666667,1.16666666667,1.08333333333,0.791666666667,1.125,12.0,9.0,21.0,1.0,0.75,0.875,25.0,15.0,10.0,17.0,40.0,27.0,2.08333333333,1.25,0.833333333333,1.41666666667,1.66666666667,1.125,25.0,15.0,40.0,2.08333333333,1.25,1.66666666667,-0.791666666667,-0.25,2.33333333333,2.41666666667,1.91666666667,2.79166666667
244,11/02/17,Stoke,Crystal Palace,1,0,H,0,0,D,M Atkinson,15.0,14.0,15.0,21.0,29.0,36.0,1.25,1.16666666667,1.25,1.75,1.20833333333,1.5,17.0,12.0,29.0,1.41666666667,1.0,1.20833333333,13.0,19.0,20.0,25.0,32.0,45.0,1.08333333333,1.58333333333,1.66666666667,2.08333333333,1.33333333333,1.875,7.0,12.0,19.0,0.583333333333,1.0,0.791666666667,0.416666666667,0.416666666667,3.33333333333,2.83333333333,3.08333333333,2.83333333333
245,11/02/17,Sunderland,Southampton,0,4,A,0,2,A,P Tierney,14.0,10.0,20.0,22.0,24.0,42.0,1.16666666667,0.833333333333,1.66666666667,1.83333333333,1.0,1.75,12.0,7.0,19.0,1.0,0.583333333333,0.791666666667,14.0,10.0,14.0,17.0,24.0,31.0,1.16666666667,0.833333333333,1.16666666667,1.41666666667,1.0,1.29166666667,18.0,9.0,27.0,1.5,0.75,1.125,-0.333333333333,0.25,2.58333333333,2.5,2.29166666667,2.75
246,11/02/17,West Ham,West Brom,2,2,D,0,1,A,M Oliver,12.0,20.0,20.0,21.0,32.0,41.0,1.0,1.66666666667,1.66666666667,1.75,1.33333333333,1.70833333333,17.0,14.0,31.0,1.41666666667,1.16666666667,1.29166666667,22.0,10.0,14.0,15.0,32.0,29.0,1.83333333333,0.833333333333,1.16666666667,1.25,1.33333333333,1.20833333333,23.0,13.0,36.0,1.91666666667,1.08333333333,1.5,-0.208333333333,0.333333333333,2.25,2.5,2.54166666667,3.04166666667
247,12/02/17,Burnley,Chelsea,1,1,D,1,1,D,K Friend,21.0,5.0,11.0,24.0,26.0,35.0,1.61538461538,0.454545454545,0.846153846154,2.18181818182,1.08333333333,1.45833333333,28.0,1.0,29.0,2.15384615385,0.0909090909091,1.20833333333,33.0,18.0,7.0,10.0,51.0,17.0,2.75,1.5,0.583333333333,0.833333333333,2.125,0.708333333333,33.0,26.0,59.0,2.75,2.16666666667,2.45833333333,-1.25,-0.0128205128205,2.44871794872,2.34615384615,1.79166666667,3.58333333333
248,12/02/17,Swansea,Leicester,2,0,H,2,0,H,J Moss,16.0,13.0,28.0,26.0,29.0,54.0,1.33333333333,1.08333333333,2.33333333333,2.16666666667,1.20833333333,2.25,11.0,10.0,21.0,0.916666666667,0.833333333333,0.875,16.0,8.0,16.0,25.0,24.0,41.0,1.33333333333,0.666666666667,1.33333333333,2.08333333333,1.0,1.70833333333,18.0,3.0,21.0,1.5,0.25,0.875,0.0,0.666666666667,3.41666666667,3.0,2.91666666667,3.25
249,13/02/17,Bournemouth,Man City,0,2,A,0,1,A,N Swarbrick,21.0,14.0,19.0,28.0,35.0,47.0,1.75,1.16666666667,1.58333333333,2.33333333333,1.45833333333,1.95833333333,18.0,8.0,26.0,1.5,0.666666666667,1.08333333333,23.0,26.0,13.0,16.0,49.0,29.0,1.91666666667,2.16666666667,1.08333333333,1.33333333333,2.04166666667,1.20833333333,25.0,24.0,49.0,2.08333333333,2.0,2.04166666667,-0.958333333333,-0.5,3.08333333333,3.75,2.66666666667,4.0
250,25/02/17,Chelsea,Swansea,3,1,H,1,1,D,N Swarbrick,33.0,19.0,7.0,11.0,52.0,18.0,2.75,1.46153846154,0.583333333333,0.846153846154,2.08,0.72,33.0,27.0,60.0,2.75,2.07692307692,2.4,18.0,13.0,28.0,26.0,31.0,54.0,1.38461538462,1.08333333333,2.15384615385,2.16666666667,1.24,2.16,14.0,10.0,24.0,1.07692307692,0.833333333333,0.96,1.44,1.91666666667,4.91666666667,1.66666666667,4.24,1.96
251,25/02/17,Crystal Palace,Middlesbrough,1,0,H,1,0,H,R Madley,13.0,19.0,20.0,26.0,32.0,46.0,1.08333333333,1.46153846154,1.66666666667,2.0,1.28,1.84,7.0,12.0,19.0,0.583333333333,0.923076923077,0.76,11.0,8.0,14.0,13.0,19.0,27.0,0.846153846154,0.666666666667,1.07692307692,1.08333333333,0.76,1.08,13.0,9.0,22.0,1.0,0.75,0.88,-0.12,-0.166666666667,2.16666666667,2.33333333333,2.36,2.6
252,25/02/17,Everton,Sunderland,2,0,H,1,0,H,S Attwell,25.0,15.0,10.0,17.0,40.0,27.0,2.08333333333,1.15384615385,0.833333333333,1.30769230769,1.6,1.08,25.0,16.0,41.0,2.08333333333,1.23076923077,1.64,14.0,10.0,24.0,22.0,24.0,46.0,1.07692307692,0.833333333333,1.84615384615,1.83333333333,0.96,1.84,12.0,7.0,19.0,0.923076923077,0.583333333333,0.76,0.88,1.5,3.91666666667,1.66666666667,3.44,2.04
253,25/02/17,Hull,Burnley,1,1,D,0,0,D,M Atkinson,16.0,6.0,21.0,28.0,22.0,49.0,1.33333333333,0.461538461538,1.75,2.15384615385,0.88,1.96,15.0,5.0,20.0,1.25,0.384615384615,0.8,22.0,5.0,12.0,24.0,27.0,36.0,1.57142857143,0.454545454545,0.857142857143,2.18181818182,1.08,1.44,29.0,1.0,30.0,2.07142857143,0.0909090909091,1.2,-0.4,1.15909090909,3.51515151515,2.20454545455,2.32,3.04
254,25/02/17,Watford,West Ham,1,1,D,1,0,H,C Pawson,17.0,12.0,18.0,24.0,29.0,42.0,1.41666666667,0.923076923077,1.5,1.84615384615,1.16,1.68,18.0,12.0,30.0,1.5,0.923076923077,1.2,14.0,20.0,22.0,21.0,34.0,43.0,1.07692307692,1.66666666667,1.69230769231,1.75,1.36,1.72,18.0,14.0,32.0,1.38461538462,1.16666666667,1.28,-0.08,0.333333333333,3.16666666667,3.16666666667,2.88,3.04
255,25/02/17,West Brom,Bournemouth,2,1,H,2,1,H,M Clattenburg,22.0,12.0,14.0,17.0,34.0,31.0,1.83333333333,0.923076923077,1.16666666667,1.30769230769,1.36,1.24,23.0,14.0,37.0,1.91666666667,1.07692307692,1.48,21.0,14.0,21.0,28.0,35.0,49.0,1.61538461538,1.16666666667,1.61538461538,2.33333333333,1.4,1.96,18.0,8.0,26.0,1.38461538462,0.666666666667,1.04,0.44,1.25,4.16666666667,2.33333333333,3.32,2.64
256,26/02/17,Tottenham,Stoke,4,0,H,4,0,H,J Moss,26.0,20.0,5.0,13.0,46.0,18.0,2.16666666667,1.53846153846,0.416666666667,1.0,1.84,0.72,32.0,18.0,50.0,2.66666666667,1.38461538462,2.0,16.0,14.0,15.0,21.0,30.0,36.0,1.23076923077,1.16666666667,1.15384615385,1.75,1.2,1.44,20.0,12.0,32.0,1.53846153846,1.0,1.28,0.72,1.66666666667,3.91666666667,1.58333333333,3.28,1.92
257,27/02/17,Leicester,Liverpool,3,1,H,2,0,H,M Oliver,16.0,8.0,16.0,27.0,24.0,43.0,1.33333333333,0.615384615385,1.33333333333,2.07692307692,0.96,1.72,18.0,3.0,21.0,1.5,0.230769230769,0.84,31.0,23.0,11.0,19.0,54.0,30.0,2.58333333333,1.76923076923,0.916666666667,1.46153846154,2.16,1.2,27.0,22.0,49.0,2.25,1.69230769231,1.96,-1.12,-0.192307692308,2.79487179487,3.10256410256,2.16,3.88
258,04/03/17,Leicester,Hull,3,1,H,1,1,D,M Dean,19.0,8.0,17.0,27.0,27.0,44.0,1.46153846154,0.615384615385,1.30769230769,2.07692307692,1.03846153846,1.69230769231,21.0,3.0,24.0,1.61538461538,0.230769230769,0.923076923077,17.0,6.0,22.0,28.0,23.0,50.0,1.30769230769,0.461538461538,1.69230769231,2.15384615385,0.884615384615,1.92307692308,16.0,5.0,21.0,1.23076923077,0.384615384615,0.807692307692,0.115384615385,1.23076923077,3.61538461538,1.76923076923,2.96153846154,2.57692307692
259,04/03/17,Liverpool,Arsenal,3,1,H,2,0,H,R Madley,31.0,24.0,11.0,22.0,55.0,33.0,2.58333333333,1.71428571429,0.916666666667,1.57142857143,2.11538461538,1.26923076923,27.0,22.0,49.0,2.25,1.57142857143,1.88461538462,26.0,28.0,13.0,15.0,54.0,28.0,2.0,2.33333333333,1.0,1.25,2.16,1.12,29.0,21.0,50.0,2.23076923077,1.75,2.0,-0.115384615385,0.5,3.83333333333,3.25,3.23538461538,3.42923076923
260,04/03/17,Man United,Bournemouth,1,1,D,1,1,D,K Friend,19.0,19.0,9.0,12.0,38.0,21.0,1.46153846154,1.58333333333,0.692307692308,1.0,1.52,0.84,24.0,24.0,48.0,1.84615384615,2.0,1.92,21.0,15.0,21.0,30.0,36.0,51.0,1.61538461538,1.15384615385,1.61538461538,2.30769230769,1.38461538462,1.96153846154,18.0,8.0,26.0,1.38461538462,0.615384615385,1.0,0.92,1.23076923077,3.76923076923,1.84615384615,3.48153846154,2.22461538462
261,04/03/17,Stoke,Middlesbrough,2,0,H,2,0,H,C Pawson,16.0,14.0,15.0,25.0,30.0,40.0,1.23076923077,1.07692307692,1.15384615385,1.92307692308,1.15384615385,1.53846153846,20.0,12.0,32.0,1.53846153846,0.923076923077,1.23076923077,11.0,8.0,14.0,14.0,19.0,28.0,0.846153846154,0.615384615385,1.07692307692,1.07692307692,0.730769230769,1.07692307692,13.0,9.0,22.0,1.0,0.692307692308,0.846153846154,0.384615384615,0.846153846154,2.30769230769,1.76923076923,2.23076923077,2.26923076923
262,04/03/17,Swansea,Burnley,3,2,H,1,1,D,A Taylor,18.0,14.0,28.0,29.0,32.0,57.0,1.38461538462,1.07692307692,2.15384615385,2.23076923077,1.23076923077,2.19230769231,14.0,10.0,24.0,1.07692307692,0.769230769231,0.923076923077,22.0,6.0,12.0,25.0,28.0,37.0,1.57142857143,0.5,0.857142857143,2.08333333333,1.07692307692,1.42307692308,29.0,2.0,31.0,2.07142857143,0.166666666667,1.19230769231,-0.269230769231,0.910256410256,3.46794871795,2.65384615385,2.65384615385,3.26923076923
263,04/03/17,Watford,Southampton,3,4,A,1,2,A,J Moss,18.0,12.0,19.0,24.0,30.0,43.0,1.38461538462,0.923076923077,1.46153846154,1.84615384615,1.15384615385,1.65384615385,19.0,12.0,31.0,1.46153846154,0.923076923077,1.19230769231,14.0,14.0,14.0,17.0,28.0,31.0,1.16666666667,1.07692307692,1.16666666667,1.30769230769,1.12,1.24,18.0,12.0,30.0,1.5,0.923076923077,1.2,-0.00769230769231,0.538461538462,2.69230769231,2.53846153846,2.39384615385,2.77384615385
264,04/03/17,West Brom,Crystal Palace,0,2,A,0,0,D,M Jones,24.0,12.0,15.0,17.0,36.0,32.0,1.84615384615,0.923076923077,1.15384615385,1.30769230769,1.38461538462,1.23076923077,26.0,14.0,40.0,2.0,1.07692307692,1.53846153846,14.0,19.0,20.0,26.0,33.0,46.0,1.07692307692,1.46153846154,1.53846153846,2.0,1.26923076923,1.76923076923,10.0,12.0,22.0,0.769230769231,0.923076923077,0.846153846154,0.692307692308,1.07692307692,3.84615384615,2.61538461538,3.15384615385,2.5
265,05/03/17,Sunderland,Man City,0,2,A,0,1,A,M Atkinson,14.0,10.0,24.0,24.0,24.0,48.0,1.07692307692,0.769230769231,1.84615384615,1.84615384615,0.923076923077,1.84615384615,12.0,7.0,19.0,0.923076923077,0.538461538462,0.730769230769,23.0,28.0,13.0,16.0,51.0,29.0,1.91666666667,2.15384615385,1.08333333333,1.23076923077,2.04,1.16,25.0,27.0,52.0,2.08333333333,2.07692307692,2.08,-1.34923076923,-1.15384615385,2.30769230769,4.0,2.08307692308,3.88615384615
266,05/03/17,Tottenham,Everton,3,2,H,1,0,H,M Oliver,30.0,20.0,5.0,13.0,50.0,18.0,2.30769230769,1.53846153846,0.384615384615,1.0,1.92307692308,0.692307692308,35.0,18.0,53.0,2.69230769231,1.38461538462,2.03846153846,27.0,15.0,10.0,17.0,42.0,27.0,2.07692307692,1.15384615385,0.769230769231,1.30769230769,1.61538461538,1.03846153846,28.0,16.0,44.0,2.15384615385,1.23076923077,1.69230769231,0.346153846154,1.46153846154,3.61538461538,1.53846153846,2.96153846154,2.30769230769
267,06/03/17,West Ham,Chelsea,1,2,A,0,1,A,A Marriner,14.0,21.0,22.0,22.0,35.0,44.0,1.07692307692,1.61538461538,1.69230769231,1.69230769231,1.34615384615,1.69230769231,18.0,15.0,33.0,1.38461538462,1.15384615385,1.26923076923,36.0,19.0,8.0,11.0,55.0,19.0,2.76923076923,1.46153846154,0.615384615385,0.846153846154,2.11538461538,0.730769230769,36.0,27.0,63.0,2.76923076923,2.07692307692,2.42307692308,-1.15384615385,-0.692307692308,1.92307692308,3.15384615385,2.07692307692,3.80769230769
268,08/03/17,Man City,Stoke,0,0,D,0,0,D,N Swarbrick,23.0,30.0,13.0,16.0,53.0,29.0,1.91666666667,2.14285714286,1.08333333333,1.14285714286,2.03846153846,1.11538461538,25.0,30.0,55.0,2.08333333333,2.14285714286,2.11538461538,18.0,14.0,15.0,25.0,32.0,40.0,1.28571428571,1.07692307692,1.07142857143,1.92307692308,1.18518518519,1.48148148148,23.0,12.0,35.0,1.64285714286,0.923076923077,1.2962962963,0.819088319088,1.16025641026,3.83974358974,2.16025641026,3.51994301994,2.30056980057
269,11/03/17,Bournemouth,West Ham,3,2,H,1,1,D,R Madley,21.0,16.0,21.0,31.0,37.0,52.0,1.61538461538,1.14285714286,1.61538461538,2.21428571429,1.37037037037,1.92592592593,18.0,9.0,27.0,1.38461538462,0.642857142857,1.0,15.0,21.0,24.0,22.0,36.0,46.0,1.07142857143,1.61538461538,1.71428571429,1.69230769231,1.33333333333,1.7037037037,18.0,15.0,33.0,1.28571428571,1.15384615385,1.22222222222,-0.222222222222,0.230769230769,3.30769230769,3.23076923077,3.07407407407,3.25925925926
270,11/03/17,Everton,West Brom,3,0,H,2,0,H,G Scott,27.0,17.0,10.0,20.0,44.0,30.0,2.07692307692,1.21428571429,0.769230769231,1.42857142857,1.62962962963,1.11111111111,28.0,16.0,44.0,2.15384615385,1.14285714286,1.62962962963,24.0,12.0,17.0,17.0,36.0,34.0,1.71428571429,0.923076923077,1.21428571429,1.30769230769,1.33333333333,1.25925925926,26.0,14.0,40.0,1.85714285714,1.07692307692,1.48148148148,0.148148148148,1.07692307692,3.38461538462,1.69230769231,2.88888888889,2.44444444444
271,11/03/17,Hull,Swansea,2,1,H,0,0,D,A Marriner,17.0,7.0,22.0,31.0,24.0,53.0,1.30769230769,0.5,1.69230769231,2.21428571429,0.888888888889,1.96296296296,16.0,5.0,21.0,1.23076923077,0.357142857143,0.777777777778,21.0,14.0,30.0,29.0,35.0,59.0,1.5,1.07692307692,2.14285714286,2.23076923077,1.2962962963,2.18518518519,17.0,10.0,27.0,1.21428571429,0.769230769231,1.0,-0.222222222222,0.461538461538,3.53846153846,2.76923076923,3.07407407407,3.25925925926
272,12/03/17,Liverpool,Burnley,2,1,H,1,1,D,C Pawson,34.0,24.0,12.0,22.0,58.0,34.0,2.61538461538,1.71428571429,0.923076923077,1.57142857143,2.14814814815,1.25925925926,30.0,22.0,52.0,2.30769230769,1.57142857143,1.92592592593,22.0,8.0,12.0,28.0,30.0,40.0,1.57142857143,0.615384615385,0.857142857143,2.15384615385,1.11111111111,1.48148148148,29.0,2.0,31.0,2.07142857143,0.153846153846,1.14814814815,0.777777777778,2.15384615385,4.76923076923,1.53846153846,3.62962962963,2.37037037037
273,18/03/17,Bournemouth,Swansea,2,0,H,1,0,H,M Dean,24.0,16.0,23.0,31.0,40.0,54.0,1.71428571429,1.14285714286,1.64285714286,2.21428571429,1.42857142857,1.92857142857,21.0,9.0,30.0,1.5,0.642857142857,1.07142857143,21.0,15.0,30.0,31.0,36.0,61.0,1.5,1.07142857143,2.14285714286,2.21428571429,1.28571428571,2.17857142857,17.0,10.0,27.0,1.21428571429,0.714285714286,0.964285714286,0.107142857143,0.785714285714,3.92857142857,2.71428571429,3.60714285714,3.21428571429
274,18/03/17,Crystal Palace,Watford,1,0,H,0,0,D,M Atkinson,14.0,21.0,20.0,26.0,35.0,46.0,1.07692307692,1.5,1.53846153846,1.85714285714,1.2962962963,1.7037037037,10.0,15.0,25.0,0.769230769231,1.07142857143,0.925925925926,21.0,12.0,23.0,24.0,33.0,47.0,1.5,0.923076923077,1.64285714286,1.84615384615,1.22222222222,1.74074074074,19.0,12.0,31.0,1.35714285714,0.923076923077,1.14814814815,-0.222222222222,-0.153846153846,2.92307692308,2.46153846154,3.03703703704,2.92592592593
275,18/03/17,Everton,Hull,4,0,H,1,0,H,P Tierney,30.0,17.0,10.0,20.0,47.0,30.0,2.14285714286,1.21428571429,0.714285714286,1.42857142857,1.67857142857,1.07142857143,31.0,16.0,47.0,2.21428571429,1.14285714286,1.67857142857,19.0,7.0,23.0,31.0,26.0,54.0,1.35714285714,0.5,1.64285714286,2.21428571429,0.928571428571,1.92857142857,19.0,5.0,24.0,1.35714285714,0.357142857143,0.857142857143,0.821428571429,1.85714285714,4.35714285714,1.21428571429,3.60714285714,2.0
276,18/03/17,Stoke,Chelsea,1,2,A,1,1,D,A Taylor,18.0,14.0,15.0,25.0,32.0,40.0,1.28571428571,1.0,1.07142857143,1.78571428571,1.14285714286,1.42857142857,23.0,13.0,36.0,1.64285714286,0.928571428571,1.28571428571,36.0,21.0,8.0,12.0,57.0,20.0,2.76923076923,1.5,0.615384615385,0.857142857143,2.11111111111,0.740740740741,36.0,30.0,66.0,2.76923076923,2.14285714286,2.44444444444,-1.15873015873,-0.5,2.14285714286,2.57142857143,1.8835978836,3.53968253968
277,18/03/17,Sunderland,Burnley,0,0,D,0,0,D,R Madley,14.0,10.0,26.0,24.0,24.0,50.0,1.0,0.769230769231,1.85714285714,1.84615384615,0.888888888889,1.85185185185,12.0,7.0,19.0,0.857142857143,0.538461538462,0.703703703704,22.0,9.0,12.0,30.0,31.0,42.0,1.57142857143,0.642857142857,0.857142857143,2.14285714286,1.10714285714,1.5,29.0,2.0,31.0,2.07142857143,0.142857142857,1.10714285714,-0.403439153439,0.714285714286,3.14285714286,2.5,2.38888888889,2.95899470899
